SongName,ArtistName,Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,URL,cluster
Jocelyn Flores,XXXTENTACION,61,0.703,0.628,0,-5.914,1,0.203,0.364,0.0,0.384,0.471,138.032,205217,https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,1
XO Tour Llif3,Lil Uzi Vert,86,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,161385,https://i.scdn.co/image/ab67616d0000b273f23aee9d3be9fcbca1bc6352,2
4 Da Gang (with Roddy Ricch),42 Dugg,76,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022,147800,https://i.scdn.co/image/ab67616d0000b2735cc589330e3596c853863484,0
Walk Down,FNF Chop,80,0.772,0.878,2,-4.22,1,0.324,0.0301,2.18e-06,0.251,0.305,61.311,135747,https://i.scdn.co/image/ab67616d0000b27309cba0071787b8ef13780163,1
They Ain't You,Tyla Yaweh,51,0.817,0.608,2,-8.45,1,0.273,0.0739,0.0,0.0977,0.611,119.986,157369,https://i.scdn.co/image/ab67616d0000b2736a59c3251231317dfdb9cd9c,1
No I in Team,Arizona Zervas,81,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,180522,https://i.scdn.co/image/ab67616d0000b273ccf06a997c6c04296dc0c452,2
Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,78,0.926,0.454,6,-9.932,1,0.0732,0.036,0.000422,0.0896,0.34,119.969,224002,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,2
Tyler Herro,Jack Harlow,83,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63,0
The Scientist,Tyler Ward,62,0.393,0.609,4,-5.954,1,0.0415,0.0558,2.22e-06,0.107,0.347,71.377,264963,https://i.scdn.co/image/ab67616d0000b273de09e02aa7febf30b7c02d82,0
The Scientist,Corinne Bailey Rae,50,0.621,0.624,10,-6.745,0,0.0374,0.226,0.0,0.11,0.231,128.045,225000,https://i.scdn.co/image/ab67616d0000b273de09e02aa7febf30b7c02d82,2
Iris,Kina Grannis,87,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886,https://i.scdn.co/image/ab67616d0000b273eda9478c39a21e1cdc6609ca,0
Ugly,Sugababes,73,0.53,0.37,6,-9.989,1,0.0279,0.806,0.0,0.112,0.701,140.061,206734,https://i.scdn.co/image/ab67616d0000b273526e961fa7e7a891d23b31ea,0
Try,P!nk,80,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,221440,https://i.scdn.co/image/ab67616d0000b273bb25239324c4e16ae01fda36,2
Apologize,Timbaland,74,0.893,0.651,0,-8.647,0,0.367,0.0995,0.0,0.371,0.6,105.835,253580,https://i.scdn.co/image/ab67616d0000b273755a9f1e89ad8e8cf91d4956,1
She Doesn't Mind,Sean Paul,80,0.805,0.33,1,-8.712,0,0.1,0.22,0.0,0.105,0.211,121.97,242983,https://i.scdn.co/image/ab67616d0000b273c1d44fad7488d51d8e86de16,0
Got 2 Luv U (feat. Alexis Jordan),Sean Paul,77,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267,https://i.scdn.co/image/ab67616d0000b273c1d44fad7488d51d8e86de16,0
White Flag,Dido,81,0.504,0.788,3,-4.113,0,0.215,0.0134,0.0,0.363,0.228,170.039,186022,https://i.scdn.co/image/ab67616d0000b273d41b79f27ef8d8df5a191219,1
Underwater,MIKA,73,0.53,0.37,6,-9.989,1,0.0279,0.806,0.0,0.112,0.701,140.061,206734,https://i.scdn.co/image/ab67616d0000b2739801052cc11d95176a551e1b,0
Everytime,Britney Spears,80,0.805,0.33,1,-8.712,0,0.1,0.22,0.0,0.105,0.211,121.97,242983,https://i.scdn.co/image/ab67616d0000b273e0c8b75abb6704283aa645aa,0
Because of You,Kelly Clarkson,81,0.53,0.593,5,-7.286,1,0.0545,0.385,0.0,0.314,0.538,125.723,158537,https://i.scdn.co/image/ab67616d0000b273ec4f8c81eb9ddee00e01798d,2
"Relax, Take It Easy",MIKA,72,0.635,0.554,2,-3.975,0,0.0343,0.134,0.0,0.116,0.315,156.822,196147,https://i.scdn.co/image/ab67616d0000b2733408a925e0bcb7940f864a0e,2
All Good Things (Come To An End) - Spanish Version,Nelly Furtado,77,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267,https://i.scdn.co/image/ab67616d0000b273bc3bf94adf874815867bcbb6,0
Bleeding Love - Radio Edit,Leona Lewis,80,0.749,0.535,4,-6.785,1,0.0336,0.0131,3.65e-05,0.0982,0.601,123.042,196607,https://i.scdn.co/image/ab67616d0000b2732bcf7efcbaeb49517aa2b03d,2
Umbrella - Radio Edit,Rihanna,68,0.682,0.363,2,-10.837,1,0.0261,0.699,3e-05,0.363,0.203,94.978,154275,https://i.scdn.co/image/ab67616d0000b27314bd90935ed5a2ac6c662373,0
Say It Right,Nelly Furtado,51,0.549,0.546,0,-6.61,0,0.0728,0.334,0.000536,0.0694,0.475,176.024,194640,https://i.scdn.co/image/ab67616d0000b273a6f439c8957170652f9410e2,2
Torn,Natalie Imbruglia,81,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,190779,https://i.scdn.co/image/ab67616d0000b273741a2c204ca18f2b2116d278,2
POPSTAR (feat. Drake),DJ Khaled,48,0.338,0.777,2,-8.936,0,0.0946,0.0324,0.00374,0.193,0.514,77.567,191338,https://i.scdn.co/image/ab67616d0000b273efaecb4b9cbae7c120d14617,2
GREECE (feat. Drake),DJ Khaled,39,0.698,0.599,0,-8.609,0,0.0262,0.474,0.269,0.28,0.656,90.762,359413,https://i.scdn.co/image/ab67616d0000b2737db0d21fc5696a3fcedfb933,2
LET IT GO (feat. Justin Bieber & 21 Savage),DJ Khaled,61,0.68,0.64,1,-6.691,0,0.0336,0.29,0.00593,0.124,0.738,105.981,322267,https://i.scdn.co/image/ab67616d0000b273dcd4d70294f17175991ba1bb,2
Lightskin Lil Wayne,Tyga,62,0.393,0.609,4,-5.954,1,0.0415,0.0558,2.22e-06,0.107,0.347,71.377,264963,https://i.scdn.co/image/ab67616d0000b273d38a9c6e4fcfeb128f111f6b,0
Life Is Good (feat. Drake),Future,71,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,341055,https://i.scdn.co/image/ab67616d0000b2738a01c7b77a34378a62f46402,0
"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,50,0.718,0.83,4,-5.488,0,0.0505,0.404,2.5e-05,0.124,0.771,105.012,220382,https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63,2
Roses - Imanbek Remix [Latino Gang],SAINt JHN,56,0.534,0.863,0,-4.616,1,0.0357,0.0152,0.0167,0.144,0.374,98.006,313163,https://i.scdn.co/image/ab67616d0000b2733874d55a76116a32be46d7c3,2
I Won,Ty Dolla $ign,58,0.628,0.551,0,-6.841,0,0.0612,0.394,0.0,0.178,0.385,136.899,315213,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,0
"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",Internet Money,58,0.628,0.551,0,-6.841,0,0.0612,0.394,0.0,0.178,0.385,136.899,315213,https://i.scdn.co/image/ab67616d0000b273fa3f1f67c0504174097db970,0
Move Ya Hips (feat. Nicki Minaj & MadeinTYO),A$AP Ferg,32,0.713,0.597,7,-6.746,1,0.0322,0.61,0.0,0.0992,0.62,120.069,554000,https://i.scdn.co/image/ab67616d0000b2739c7f5612dc2f284ef5c31764,2
Thrusting (feat. Swae Lee & Future),Internet Money,53,0.626,0.79,3,-6.502,1,0.0397,0.0196,8.86e-05,0.106,0.539,127.039,297643,https://i.scdn.co/image/ab67616d0000b273a64752f7639c1220d56ea129,2
Lemonade - Remix,Internet Money,48,0.386,0.824,11,-5.225,0,0.0317,0.000305,6.5e-06,0.269,0.362,163.989,239085,https://i.scdn.co/image/ab67616d0000b27394c0a1fd729e61f0f8216b51,2
Goddamn (feat. A Boogie wit da Hoodie),Tyga,60,0.545,0.472,11,-8.259,0,0.0311,0.294,0.0,0.0871,0.195,129.988,292827,https://i.scdn.co/image/ab67616d0000b273d38a9c6e4fcfeb128f111f6b,0
Moana,G-Eazy,63,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,233630,https://i.scdn.co/image/ab67616d0000b273b7e3147e73388bc3f3a44412,2
Turks (with Gunna & ft. Travis Scott),NAV,61,0.655,0.473,8,-9.806,1,0.0267,0.842,0.0323,0.167,0.572,92.962,211290,https://i.scdn.co/image/ab67616d0000b27336f15d38804d5bdd29b9fc7a,0
All the Smoke (feat. Gunna & Wiz Khalifa),Tyla Yaweh,45,0.535,0.701,1,-5.905,0,0.0297,0.00649,6.37e-06,0.403,0.334,138.05,263509,https://i.scdn.co/image/ab67616d0000b273a9978d85a1eaab72e5178867,2
Baby (Lil Baby feat. DaBaby),Quality Control,52,0.731,0.909,4,-3.106,0,0.235,0.146,0.0,0.0408,0.663,133.01,199398,https://i.scdn.co/image/ab67616d0000b273f5c547a4335523f10a802f94,2
Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,62,0.468,0.737,8,-7.274,1,0.0765,0.726,0.00272,0.0655,0.572,79.448,365707,https://i.scdn.co/image/ab67616d0000b27378f6399d94fc2b026d376b66,0
Tommy Lee (feat. SAINt JHN & Post Malone) - Remix,Tyla Yaweh,62,0.393,0.609,4,-5.954,1,0.0415,0.0558,2.22e-06,0.107,0.347,71.377,264963,https://i.scdn.co/image/ab67616d0000b273eca2e67b444d35b3ba00ca53,0
"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",DJ Khaled,25,0.501,0.436,1,-8.666,1,0.0617,0.326,0.0,0.26,0.336,81.014,225926,https://i.scdn.co/image/ab67616d0000b273fa2741071b31bb94cb4232ae,0
Ric Flair Drip (& Metro Boomin),Offset,55,0.531,0.811,2,-5.474,1,0.0418,0.44,0.0,0.195,0.451,149.897,553430,https://i.scdn.co/image/ab67616d0000b2730db43130a9aaa7bae56967ed,2
Racks 2 Skinny,Migos,58,0.581,0.399,11,-9.322,0,0.0325,0.916,0.0,0.169,0.183,98.025,124997,https://i.scdn.co/image/ab67616d0000b2739325c863d9139cc2d507421b,0
Still Wiz,Wiz Khalifa,53,0.833,0.193,2,-10.131,1,0.272,0.709,2.15e-05,0.0657,0.682,129.929,184670,https://i.scdn.co/image/ab67616d0000b273fb3dcedb1da63eb4be8c7433,1
High Right Now (feat. Wiz Khalifa) - Remix,Tyla Yaweh,67,0.676,0.319,5,-9.201,1,0.0279,0.783,0.0,0.117,0.565,105.002,228969,https://i.scdn.co/image/ab67616d0000b2732dea10a6e67a8c1ab8b8566e,0
"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",DJ Khaled,81,0.53,0.593,5,-7.286,1,0.0545,0.385,0.0,0.314,0.538,125.723,158537,https://i.scdn.co/image/ab67616d0000b273dcd4d70294f17175991ba1bb,2
"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",DJ Khaled,77,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267,https://i.scdn.co/image/ab67616d0000b273fa2741071b31bb94cb4232ae,0
Used To Be - Rasster Remix,GASHI,80,0.805,0.33,1,-8.712,0,0.1,0.22,0.0,0.105,0.211,121.97,242983,https://i.scdn.co/image/ab67616d0000b273246f3e9ddfc2bfa5bae02721,0
I WANNA SEE SOME ASS (feat. jetsonmade),Jack Harlow,73,0.53,0.37,6,-9.989,1,0.0279,0.806,0.0,0.112,0.701,140.061,206734,https://i.scdn.co/image/ab67616d0000b27305a448540b069450ccfba889,0
Tryna F**k Me (feat. Post Malone),Lloyd Banks,77,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267,https://i.scdn.co/image/ab67616d0000b2731215fd2b58b20d15ff4265ea,0
Way down We Go,KALEO,45,0.422,0.503,0,-9.074,1,0.0663,0.612,0.00078,0.335,0.476,157.555,180200,https://i.scdn.co/image/ab67616d0000b273f793a842c1642b09a768a63b,0
Sorry,Matt Haughey,45,0.422,0.503,0,-9.074,1,0.0663,0.612,0.00078,0.335,0.476,157.555,180200,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,0
Chanel Bag,KillBunk,77,0.567,0.303,7,-12.481,0,0.0351,0.862,0.00563,0.104,0.252,124.949,273000,https://i.scdn.co/image/ab67616d0000b2737f58098c22f0d5d521d3a465,0
Lowkey,Ollie,40,0.57,0.256,6,-10.269,1,0.0368,0.535,0.000685,0.114,0.252,120.019,184079,https://i.scdn.co/image/ab67616d0000b27327d27aa0719f69df2c50f4dd,0
"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)",Mike WiLL Made-It,79,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94,202010,https://i.scdn.co/image/ab67616d0000b273e8230123dfe625c953eabae2,0
Go Crazy,Chris Brown,0,0.517,0.762,11,-5.807,0,0.0453,0.162,0.0,0.0897,0.351,156.93,241292,https://i.scdn.co/image/ab67616d0000b27363e0ddbb488d0eeec0e738fc,2
Going Bad (feat. Drake),Meek Mill,43,0.597,0.323,5,-11.992,1,0.039,0.613,0.828,0.0799,0.358,75.006,195080,https://i.scdn.co/image/ab67616d0000b273cd63c5962050729d260077d6,3
Down Below,Roddy Ricch,61,0.68,0.64,1,-6.691,0,0.0336,0.29,0.00593,0.124,0.738,105.981,322267,https://i.scdn.co/image/ab67616d0000b273434f4eeb4231f6f4862cafd4,2
Roses Remix (feat. Future),SAINt JHN,80,0.805,0.33,1,-8.712,0,0.1,0.22,0.0,0.105,0.211,121.97,242983,https://i.scdn.co/image/ab67616d0000b27358bdd2272afc23c77c74b443,0
Dil Haare,Ankur Tewari,81,0.53,0.593,5,-7.286,1,0.0545,0.385,0.0,0.314,0.538,125.723,158537,https://i.scdn.co/image/ab67616d0000b273a24f426a3301ef2ad197f453,2
Jiyein Kyun,Pritam,80,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,213707,https://i.scdn.co/image/ab67616d0000b273e39388ba8eadf58476135087,0
Roadtrip,Dream,60,0.701,0.463,6,-7.212,0,0.0416,0.357,0.00306,0.073,0.352,139.941,313800,https://i.scdn.co/image/ab67616d0000b2735737d500a8f8f365e895bcf3,0
"Agar Tum Saath Ho (From ""Tamasha"")",Alka Yagnik,54,0.595,0.628,1,-9.449,0,0.317,0.183,0.315,0.122,0.17,102.029,230000,https://i.scdn.co/image/ab67616d0000b2737569cbe3695608074d9fd389,1
"Jeena Jeena (From ""Badlapur"")",Atif Aslam,60,0.701,0.463,6,-7.212,0,0.0416,0.357,0.00306,0.073,0.352,139.941,313800,https://i.scdn.co/image/ab67616d0000b2730898b7768e930286db7aac98,0
Valentine's Mashup 2019,Amrita Singh,51,0.636,0.379,11,-16.21,1,0.029,0.759,0.852,0.114,0.341,105.016,300278,https://i.scdn.co/image/ab67616d0000b273ac8ca51078a4640572463a8b,3
Tere Sang Yaara,Atif Aslam,34,0.265,0.316,4,-13.888,0,0.0605,0.9,0.0607,0.1,0.176,169.741,297179,https://i.scdn.co/image/ab67616d0000b2733a2753349e18d67b45e5b24d,0
Pehli Nazar Mein,Atif Aslam,60,0.701,0.463,6,-7.212,0,0.0416,0.357,0.00306,0.073,0.352,139.941,313800,https://i.scdn.co/image/ab67616d0000b273a0174ac9f29d0d48d76c3e00,0
Pehli Dafa,Atif Aslam,48,0.569,0.667,2,-8.492,1,0.0408,0.747,0.762,0.275,0.645,87.372,201618,https://i.scdn.co/image/ab67616d0000b273afd2bc3f876235be94c0d36d,0
Paris (feat. GASHI),DJ Snake,80,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,213707,https://i.scdn.co/image/ab67616d0000b273caf82abb2338880577e472be,0
Kindness,MØ,46,0.533,0.231,2,-14.538,1,0.0316,0.951,0.0994,0.107,0.337,111.025,169805,https://i.scdn.co/image/ab67616d0000b273220247f035d2aef153b25998,0
Touch It,KiDi,45,0.422,0.503,0,-9.074,1,0.0663,0.612,0.00078,0.335,0.476,157.555,180200,https://i.scdn.co/image/ab67616d0000b273e2f0b004bac34682a3b45fdb,0
In My Bed,Rotimi,67,0.278,0.494,7,-7.853,0,0.029,0.157,0.000407,0.173,0.527,169.661,427093,https://i.scdn.co/image/ab67616d0000b27388baf26d47f060273280edf5,0
Vibration,Fireboy DML,42,0.614,0.278,0,-8.975,1,0.0333,0.416,0.000755,0.092,0.0598,144.218,213813,https://i.scdn.co/image/ab67616d0000b273aae14cf375b0a110cfeb37c0,0
Dusty Blue,Charles Bradley,60,0.701,0.463,6,-7.212,0,0.0416,0.357,0.00306,0.073,0.352,139.941,313800,https://i.scdn.co/image/ab67616d0000b27364558c100755ffd78cb4f9d0,0
Back To Black,Amy Winehouse,54,0.595,0.628,1,-9.449,0,0.317,0.183,0.315,0.122,0.17,102.029,230000,https://i.scdn.co/image/ab67616d0000b27376ffb5b5ab045d22c81235c1,1
A Gentle Awakening,JD McPherson,80,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,213707,https://i.scdn.co/image/ab67616d0000b273066c8ea7d414c9e56f95502d,0
When I'm Small,Phantogram,58,0.619,0.223,8,-8.237,0,0.03,0.964,5.86e-05,0.0883,0.179,81.414,208213,https://i.scdn.co/image/ab67616d0000b27315f856c044360b26ac41f109,0
Where Do We Go From Here,Charles Bradley,55,0.52,0.279,5,-10.739,0,0.0547,0.894,0.000105,0.103,0.0951,69.642,198627,https://i.scdn.co/image/ab67616d0000b273d0b11ad583e832a02f0bed8e,0
The One I Love,Mirror Fury,60,0.701,0.463,6,-7.212,0,0.0416,0.357,0.00306,0.073,0.352,139.941,313800,https://i.scdn.co/image/ab67616d0000b273135322c78a93ff9b1f392c3a,0
The Gentle Rain - RJD2 Remix,Astrud Gilberto,60,0.701,0.463,6,-7.212,0,0.0416,0.357,0.00306,0.073,0.352,139.941,313800,https://i.scdn.co/image/ab67616d0000b273c9d1df276e1e68be4a50dcec,0
Sing Sing - The Bones of Jr. Jones RMX,Martin Hübner,54,0.595,0.628,1,-9.449,0,0.317,0.183,0.315,0.122,0.17,102.029,230000,https://i.scdn.co/image/ab67616d0000b273f6fe25a1431e8d032dd99740,1
Short Change Hero,The Heavy,80,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,213707,https://i.scdn.co/image/ab67616d0000b27387aa34532133fbd0ba267b16,0
Thodu Vaanam,Harris Jayaraj,75,0.519,0.625,10,-5.909,1,0.0482,0.349,0.0,0.121,0.21,120.103,203187,https://i.scdn.co/image/ab67616d0000b2737f321a49a5fd18e4b2258118,0
Kotha,Rahgir,77,0.567,0.303,7,-12.481,0,0.0351,0.862,0.00563,0.104,0.252,124.949,273000,https://i.scdn.co/image/ab67616d0000b273199e7c3d46fcd7d939237ce9,0
"Bol Do Na Zara (From ""Azhar"")",Armaan Malik,60,0.701,0.463,6,-7.212,0,0.0416,0.357,0.00306,0.073,0.352,139.941,313800,https://i.scdn.co/image/ab67616d0000b273f4e88554baba207fc6878ab5,0
"Dharala Prabhu Title Track (From ""Dharala Prabhu"")",Anirudh Ravichander,54,0.595,0.628,1,-9.449,0,0.317,0.183,0.315,0.122,0.17,102.029,230000,https://i.scdn.co/image/ab67616d0000b273f7021406e443394927e3da62,1
Sajdaa,Shankar-Ehsaan-Loy,93,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,https://i.scdn.co/image/ab67616d0000b2730b7a25dad85eb88ffb5f942d,2
Bhai Re,Rahgir,76,0.615,0.774,4,-5.152,0,0.0551,0.0173,0.0,0.15,0.336,136.887,191364,https://i.scdn.co/image/ab67616d0000b2739b10e4f45fc6ca3cccf6ce37,2
Kanave Nee Naan,Sooraj Santhosh,66,0.544,0.704,4,-5.678,0,0.0435,0.0156,0.0,0.164,0.265,80.029,189062,https://i.scdn.co/image/ab67616d0000b27319762c7fa8f79a21151bc4b5,2
Asal Mein,Darshan Raval,76,0.615,0.774,4,-5.152,0,0.0551,0.0173,0.0,0.15,0.336,136.887,191364,https://i.scdn.co/image/ab67616d0000b2736597f07e711333210fa77b1c,2
Vaseegara And Zara Zara Mashup,Jonita Gandhi,58,0.646,0.758,10,-4.34,1,0.0314,0.191,0.097,0.103,0.424,91.998,249067,https://i.scdn.co/image/ab67616d0000b273fa038b49bbb4a4df0fe27cde,2
The Angel and the Fool,Broken Bells,44,0.475,0.939,1,-2.844,1,0.0456,0.00291,0.0464,0.182,0.0492,127.978,191250,https://i.scdn.co/image/ab67616d0000b2739c111e02e4ae7cc0d1caa91d,2
Same For You,Lee DeWyze,60,0.701,0.463,6,-7.212,0,0.0416,0.357,0.00306,0.073,0.352,139.941,313800,https://i.scdn.co/image/ab67616d0000b2738b95295e3502c549fa044937,0
Blackbird Song,Lee DeWyze,80,0.403,0.422,7,-13.964,0,0.0373,0.134,2.05e-05,0.0861,0.378,122.728,241293,https://i.scdn.co/image/ab67616d0000b2737c87318fe48c57e58440e8fa,0
Let's Talk It Over,Lee Fields,44,0.541,0.512,1,-8.633,1,0.0292,0.551,0.12,0.151,0.264,120.011,229895,https://i.scdn.co/image/ab67616d0000b27387aee349839b91fe57da5a05,0
How You Like Me Now? - Raffertie Remix,The Heavy,44,0.541,0.512,1,-8.633,1,0.0292,0.551,0.12,0.151,0.264,120.011,229895,https://i.scdn.co/image/ab67616d0000b27314bad9bc31d566296b2eadab,0
Waves,Dean Lewis,48,0.338,0.777,2,-8.936,0,0.0946,0.0324,0.00374,0.193,0.514,77.567,191338,https://i.scdn.co/image/ab67616d0000b273a787f718fb485b66d6219247,2
When I Go,Keaton Simons,48,0.338,0.777,2,-8.936,0,0.0946,0.0324,0.00374,0.193,0.514,77.567,191338,https://i.scdn.co/image/ab67616d0000b273a0f7f239974eefe88368c4df,2
Take Me Higher,Old Man Canyon,60,0.701,0.463,6,-7.212,0,0.0416,0.357,0.00306,0.073,0.352,139.941,313800,https://i.scdn.co/image/ab67616d0000b273a80577bffb2537bb15118e7a,0
In the Rain,Old Man Canyon,54,0.595,0.628,1,-9.449,0,0.317,0.183,0.315,0.122,0.17,102.029,230000,https://i.scdn.co/image/ab67616d0000b2739ed5fcf212f05d55b1e61eae,1
Wiser,Old Man Canyon,58,0.619,0.223,8,-8.237,0,0.03,0.964,5.86e-05,0.0883,0.179,81.414,208213,https://i.scdn.co/image/ab67616d0000b273073da07ef5b663b6e135a5a0,0
Phantoms and Friends,Old Man Canyon,75,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,223523,https://i.scdn.co/image/ab67616d0000b273073da07ef5b663b6e135a5a0,2
Bare,WILDES,81,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,https://i.scdn.co/image/ab67616d0000b27348488a8c3943b4183f4caaee,2
The Road,Old Man Canyon,44,0.541,0.512,1,-8.633,1,0.0292,0.551,0.12,0.151,0.264,120.011,229895,https://i.scdn.co/image/ab67616d0000b273e5551dc0359b1ce82ef078f4,0
Bloodstream,Stateless,80,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,213707,https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd,0
Let Me Down Slowly,Alec Benjamin,48,0.338,0.777,2,-8.936,0,0.0946,0.0324,0.00374,0.193,0.514,77.567,191338,https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370,2
Pieces (Hushed),Andrew Belle,58,0.619,0.223,8,-8.237,0,0.03,0.964,5.86e-05,0.0883,0.179,81.414,208213,https://i.scdn.co/image/ab67616d0000b273bb1bc6204596d67156338b77,0
Half Light,BANNERS,39,0.698,0.599,0,-8.609,0,0.0262,0.474,0.269,0.28,0.656,90.762,359413,https://i.scdn.co/image/ab67616d0000b2738e0ee2f5b1187bf15516d40c,2
Someone To Stay,Vancouver Sleep Clinic,60,0.701,0.463,6,-7.212,0,0.0416,0.357,0.00306,0.073,0.352,139.941,313800,https://i.scdn.co/image/ab67616d0000b273dabc6fe9dd3454884cf65071,0
Weight,Lee DeWyze,42,0.41,0.433,0,-11.237,1,0.0358,0.35,0.00106,0.0676,0.605,188.079,206320,https://i.scdn.co/image/ab67616d0000b2734f9b5941cfd6cf5c95992772,0
Bloom (Online Bonus Track),The Paper Kites,43,0.597,0.323,5,-11.992,1,0.039,0.613,0.828,0.0799,0.358,75.006,195080,https://i.scdn.co/image/ab67616d0000b2730c199cd60dfe661ff2773630,3
I Found,Amber Run,42,0.635,0.433,11,-7.682,0,0.029,0.86,0.43,0.0877,0.489,130.111,217373,https://i.scdn.co/image/ab67616d0000b27307a1897752cd38db3e9e43f3,0
Need Your Love,Curtis Harding,61,0.68,0.64,1,-6.691,0,0.0336,0.29,0.00593,0.124,0.738,105.981,322267,https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b,2
Cruel World,Phantogram,67,0.278,0.494,7,-7.853,0,0.029,0.157,0.000407,0.173,0.527,169.661,427093,https://i.scdn.co/image/ab67616d0000b2731624590458126fc8b8c64c2f,0
Blinded,Emmit Fenn,67,0.788,0.605,1,-5.586,1,0.0578,0.00899,0.00275,0.318,0.427,103.94,173973,https://i.scdn.co/image/ab67616d0000b273f996112a93f587975046dc42,2
Where's My Love,SYML,79,0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998,193387,https://i.scdn.co/image/ab67616d0000b2730539a4e5168866136e416522,2
Human,Rag'n'Bone Man,76,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022,147800,https://i.scdn.co/image/ab67616d0000b27390a788beadaad34ff684d3ec,0
Ophelia,The Lumineers,83,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,263373,https://i.scdn.co/image/ab67616d0000b27321b550b66cf1391c6642088c,1
Leave a Light On,Tom Walker,80,0.772,0.878,2,-4.22,1,0.324,0.0301,2.18e-06,0.251,0.305,61.311,135747,https://i.scdn.co/image/ab67616d0000b273bc1a09ac82f9aa9af62f2ca4,1
Fire,Barns Courtney,86,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,https://i.scdn.co/image/ab67616d0000b273c4644b52f09c1932f32f7e4d,2
The Meetings of the Waters,Fionn Regan,60,0.701,0.463,6,-7.212,0,0.0416,0.357,0.00306,0.073,0.352,139.941,313800,https://i.scdn.co/image/ab67616d0000b27357588318cff6238a1977868d,0
And You Evade Him/Born in the Blood,Joshua Burnside,93,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901,https://i.scdn.co/image/ab67616d0000b273bf76431e722f665fc8332f20,2
Beneath the Surface,Demons Of Ruby Mae,90,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,https://i.scdn.co/image/ab67616d0000b273ace6e12cea26b7471bf5d5a1,2
Whiskey Whiskey,Joshua Burnside,54,0.488,0.523,4,-8.55,0,0.0315,0.331,0.00028,0.149,0.0553,160.047,252059,https://i.scdn.co/image/ab67616d0000b27323f68790c67fdd51ecd87f2f,0
